4.862500000000000000e+01,4.609913253784179688e+01,7.000000000000000000e+01,4.400000000000000000e+01,2.587500000000000000e+01,4.375000000000000000e+01,5.375000000000000000e+01,3.053125000000000000e+01,8.500000000000000000e+01,6.125000000000000000e+01,5.696382904052734375e+01,1.196875000000000000e+02,5.014843750000000000e+01,4.600000000000000000e+01,4.929166793823242188e+01,4.237500000000000000e+01,7.312500000000000000e+01,5.590625000000000000e+01,6.343750000000000000e+00,5.846875000000000000e+01,3.375000000000000000e+01,7.531250000000000000e+00,5.126139831542968750e+01,2.900000000000000000e+01,6.318750000000000000e+01,3.310940551757812500e+01
4.887500000000000000e+01,4.478618240356445312e+01,7.000000000000000000e+01,4.525000000000000000e+01,2.496875000000000000e+01,4.450000000000000000e+01,5.584375000000000000e+01,3.250000000000000000e+01,8.687500000000000000e+01,6.012500000000000000e+01,5.624880218505859375e+01,1.155625000000000000e+02,5.050000000000000000e+01,4.550000000000000000e+01,4.816666793823242188e+01,4.100000000000000000e+01,7.175000000000000000e+01,5.525000000000000000e+01,6.468750000000000000e+00,5.700000000000000000e+01,3.250000000000000000e+01,7.312500000000000000e+00,5.171105957031250000e+01,2.950000000000000000e+01,6.525000000000000000e+01,3.403424835205078125e+01
4.953125000000000000e+01,4.383794021606445312e+01,7.437500000000000000e+01,4.762500000000000000e+01,2.465625000000000000e+01,4.409375000000000000e+01,5.668750000000000000e+01,3.262500000000000000e+01,8.700000000000000000e+01,6.156250000000000000e+01,5.195863723754882812e+01,1.230000000000000000e+02,4.987500000000000000e+01,4.612500000000000000e+01,5.025000000000000000e+01,4.256250000000000000e+01,7.193750000000000000e+01,5.353125000000000000e+01,6.656250000000000000e+00,5.700000000000000000e+01,3.275000000000000000e+01,7.437500000000000000e+00,5.221692657470703125e+01,3.025000000000000000e+01,6.443750000000000000e+01,3.428087615966796875e+01
4.762500000000000000e+01,4.464030075073242188e+01,7.337500000000000000e+01,4.650000000000000000e+01,2.356250000000000000e+01,4.393750000000000000e+01,5.743750000000000000e+01,3.293750000000000000e+01,8.618750000000000000e+01,6.150000000000000000e+01,5.052858352661132812e+01,1.218750000000000000e+02,4.800000000000000000e+01,4.587500000000000000e+01,4.925000000000000000e+01,4.162500000000000000e+01,7.450000000000000000e+01,5.350000000000000000e+01,6.445312500000000000e+00,5.631250000000000000e+01,3.200000000000000000e+01,7.625000000000000000e+00,5.384695053100585938e+01,3.093750000000000000e+01,6.393750000000000000e+01,3.317106246948242188e+01
4.790625000000000000e+01,4.500500869750976562e+01,7.587500000000000000e+01,4.568750000000000000e+01,2.362500000000000000e+01,4.475000000000000000e+01,5.787500000000000000e+01,3.337500000000000000e+01,8.750000000000000000e+01,6.093750000000000000e+01,4.903894424438476562e+01,1.218750000000000000e+02,5.111718750000000000e+01,4.506250000000000000e+01,4.958333206176757812e+01,4.125000000000000000e+01,7.300000000000000000e+01,5.189843750000000000e+01,6.203125000000000000e+00,4.800000000000000000e+01,3.162500000000000000e+01,7.171875000000000000e+00,5.424040222167968750e+01,3.012500000000000000e+01,6.343750000000000000e+01,3.230787658691406250e+01
4.743750000000000000e+01,4.423912048339843750e+01,7.075000000000000000e+01,4.475000000000000000e+01,2.250000000000000000e+01,4.440625000000000000e+01,5.425000000000000000e+01,3.243750000000000000e+01,8.300000000000000000e+01,5.700000000000000000e+01,4.409334182739257812e+01,1.167500000000000000e+02,4.968750000000000000e+01,4.193750000000000000e+01,4.866666793823242188e+01,3.975000000000000000e+01,7.112500000000000000e+01,5.050000000000000000e+01,6.195312500000000000e+00,5.181250000000000000e+01,3.212500000000000000e+01,6.937500000000000000e+00,5.401557159423828125e+01,2.918750000000000000e+01,5.981250000000000000e+01,3.600725173950195312e+01
4.793750000000000000e+01,4.668266677856445312e+01,6.787500000000000000e+01,4.568750000000000000e+01,2.181250000000000000e+01,4.462500000000000000e+01,5.571875000000000000e+01,3.275000000000000000e+01,8.412500000000000000e+01,5.593750000000000000e+01,4.570215225219726562e+01,1.190625000000000000e+02,5.037500000000000000e+01,4.312500000000000000e+01,5.025000000000000000e+01,3.962500000000000000e+01,7.100000000000000000e+01,5.121875000000000000e+01,5.765625000000000000e+00,4.950000000000000000e+01,3.143750000000000000e+01,6.812500000000000000e+00,5.283521270751953125e+01,2.750000000000000000e+01,6.112500000000000000e+01,3.693209457397460938e+01
4.859375000000000000e+01,4.697443389892578125e+01,6.500000000000000000e+01,4.618750000000000000e+01,2.246875000000000000e+01,4.365625000000000000e+01,5.440625000000000000e+01,3.134375000000000000e+01,8.825000000000000000e+01,5.787500000000000000e+01,4.492753982543945312e+01,1.180000000000000000e+02,4.968750000000000000e+01,4.187500000000000000e+01,5.295833206176757812e+01,3.600000000000000000e+01,7.312500000000000000e+01,4.994531250000000000e+01,6.000000000000000000e+00,5.100000000000000000e+01,3.200000000000000000e+01,6.882812500000000000e+00,5.216072082519531250e+01,2.950000000000000000e+01,6.131250000000000000e+01,3.613056182861328125e+01
4.787500000000000000e+01,4.701090240478515625e+01,6.143750000000000000e+01,4.506250000000000000e+01,2.228125000000000000e+01,4.178125000000000000e+01,5.328125000000000000e+01,2.975000000000000000e+01,8.750000000000000000e+01,5.700000000000000000e+01,4.302080154418945312e+01,1.127500000000000000e+02,4.862500000000000000e+01,4.043750000000000000e+01,5.304166793823242188e+01,3.712500000000000000e+01,7.550000000000000000e+01,4.906250000000000000e+01,5.875000000000000000e+00,5.184375000000000000e+01,3.006250000000000000e+01,6.531250000000000000e+00,5.210451126098632812e+01,2.825000000000000000e+01,5.887500000000000000e+01,3.662381362915039062e+01
4.612500000000000000e+01,4.580736541748046875e+01,6.100000000000000000e+01,4.456250000000000000e+01,2.175000000000000000e+01,4.103125000000000000e+01,5.146875000000000000e+01,2.846875000000000000e+01,8.700000000000000000e+01,5.650000000000000000e+01,4.308038711547851562e+01,1.113750000000000000e+02,4.681250000000000000e+01,4.259375000000000000e+01,5.120833206176757812e+01,3.725000000000000000e+01,7.568750000000000000e+01,4.881250000000000000e+01,5.750000000000000000e+00,5.012500000000000000e+01,2.981250000000000000e+01,6.578125000000000000e+00,5.176726531982421875e+01,2.875000000000000000e+01,5.456250000000000000e+01,3.594559478759765625e+01
4.718750000000000000e+01,4.801385116577148438e+01,6.475000000000000000e+01,4.418750000000000000e+01,2.137500000000000000e+01,4.168750000000000000e+01,5.489062500000000000e+01,2.871875000000000000e+01,9.287500000000000000e+01,5.693750000000000000e+01,4.576173782348632812e+01,1.123750000000000000e+02,4.918750000000000000e+01,4.271875000000000000e+01,5.495833206176757812e+01,3.743750000000000000e+01,7.737500000000000000e+01,4.925000000000000000e+01,5.679687500000000000e+00,5.034375000000000000e+01,3.000000000000000000e+01,6.687500000000000000e+00,5.463385772705078125e+01,2.768750000000000000e+01,5.500000000000000000e+01,3.582228088378906250e+01
4.659375000000000000e+01,4.916268157958984375e+01,6.512500000000000000e+01,4.375000000000000000e+01,2.159375000000000000e+01,4.134375000000000000e+01,5.806250000000000000e+01,2.893750000000000000e+01,9.075000000000000000e+01,6.100000000000000000e+01,4.576173782348632812e+01,1.120000000000000000e+02,5.050000000000000000e+01,4.275000000000000000e+01,5.533333206176757812e+01,3.662500000000000000e+01,7.731250000000000000e+01,5.121875000000000000e+01,5.828125000000000000e+00,4.987500000000000000e+01,2.937500000000000000e+01,6.859375000000000000e+00,5.401557159423828125e+01,2.843750000000000000e+01,5.887500000000000000e+01,3.551399993896484375e+01
4.596875000000000000e+01,4.799561691284179688e+01,6.475000000000000000e+01,4.462500000000000000e+01,2.162500000000000000e+01,4.106250000000000000e+01,5.743750000000000000e+01,2.818750000000000000e+01,9.000000000000000000e+01,6.050000000000000000e+01,4.600008010864257812e+01,1.150000000000000000e+02,5.084375000000000000e+01,4.250000000000000000e+01,5.566666793823242188e+01,3.556250000000000000e+01,7.631250000000000000e+01,5.103125000000000000e+01,5.914062500000000000e+00,4.990625000000000000e+01,2.787500000000000000e+01,6.921875000000000000e+00,5.373453521728515625e+01,2.825000000000000000e+01,5.837500000000000000e+01,3.705540466308593750e+01
4.596875000000000000e+01,4.752149581909179688e+01,6.475000000000000000e+01,4.343750000000000000e+01,2.115625000000000000e+01,4.062500000000000000e+01,5.978125000000000000e+01,2.762500000000000000e+01,8.725000000000000000e+01,6.100000000000000000e+01,4.528505325317382812e+01,1.181875000000000000e+02,5.218750000000000000e+01,4.156250000000000000e+01,5.500000000000000000e+01,3.587500000000000000e+01,7.687500000000000000e+01,5.218750000000000000e+01,5.984375000000000000e+00,4.881250000000000000e+01,2.675000000000000000e+01,6.953125000000000000e+00,5.283521270751953125e+01,2.912500000000000000e+01,5.793750000000000000e+01,3.736368560791015625e+01
4.462500000000000000e+01,4.710208129882812500e+01,6.650000000000000000e+01,4.387500000000000000e+01,2.090625000000000000e+01,3.956250000000000000e+01,6.203125000000000000e+01,2.812500000000000000e+01,8.443750000000000000e+01,6.100000000000000000e+01,4.480836868286132812e+01,1.160000000000000000e+02,5.246875000000000000e+01,4.078125000000000000e+01,5.479166793823242188e+01,3.525000000000000000e+01,7.425000000000000000e+01,5.340625000000000000e+01,5.828125000000000000e+00,4.700000000000000000e+01,2.675000000000000000e+01,7.000000000000000000e+00,5.266658782958984375e+01,2.862500000000000000e+01,5.662500000000000000e+01,3.761031341552734375e+01
4.381250000000000000e+01,4.770384979248046875e+01,7.037500000000000000e+01,4.181250000000000000e+01,2.062500000000000000e+01,4.006250000000000000e+01,6.393750000000000000e+01,2.843750000000000000e+01,8.575000000000000000e+01,5.975000000000000000e+01,4.385499954223632812e+01,1.169375000000000000e+02,5.440625000000000000e+01,4.121875000000000000e+01,5.604166793823242188e+01,3.600000000000000000e+01,7.550000000000000000e+01,5.321875000000000000e+01,5.625000000000000000e+00,4.700000000000000000e+01,2.675000000000000000e+01,7.000000000000000000e+00,5.379074096679687500e+01,2.925000000000000000e+01,5.731250000000000000e+01,3.742534255981445312e+01
4.431250000000000000e+01,4.752149581909179688e+01,7.125000000000000000e+01,4.025000000000000000e+01,2.050000000000000000e+01,3.921875000000000000e+01,6.662500000000000000e+01,2.859375000000000000e+01,8.943750000000000000e+01,6.131250000000000000e+01,4.242494201660156250e+01,1.190000000000000000e+02,5.406250000000000000e+01,4.103125000000000000e+01,5.662500000000000000e+01,3.668750000000000000e+01,7.412500000000000000e+01,5.471875000000000000e+01,4.562500000000000000e+00,4.762500000000000000e+01,2.625000000000000000e+01,7.062500000000000000e+00,5.306004333496093750e+01,3.000000000000000000e+01,6.000000000000000000e+01,3.705540466308593750e+01
4.362500000000000000e+01,4.569795227050781250e+01,6.737500000000000000e+01,3.900000000000000000e+01,1.956250000000000000e+01,3.778125000000000000e+01,6.531250000000000000e+01,2.850000000000000000e+01,8.675000000000000000e+01,5.900000000000000000e+01,4.123323059082031250e+01,1.176875000000000000e+02,5.218750000000000000e+01,3.990625000000000000e+01,5.541666793823242188e+01,3.550000000000000000e+01,7.000000000000000000e+01,5.194531250000000000e+01,4.171875000000000000e+00,4.687500000000000000e+01,2.500000000000000000e+01,7.234375000000000000e+00,5.187968063354492188e+01,2.993750000000000000e+01,5.762500000000000000e+01,3.717871856689453125e+01
4.268750000000000000e+01,4.522383499145507812e+01,6.531250000000000000e+01,3.975000000000000000e+01,1.893750000000000000e+01,3.868750000000000000e+01,6.656250000000000000e+01,2.796875000000000000e+01,8.643750000000000000e+01,5.950000000000000000e+01,4.051820373535156250e+01,1.190625000000000000e+02,5.362500000000000000e+01,3.887500000000000000e+01,5.550000000000000000e+01,3.506250000000000000e+01,6.762500000000000000e+01,5.243750000000000000e+01,4.265625000000000000e+00,4.565625000000000000e+01,2.456250000000000000e+01,7.140625000000000000e+00,5.120518875122070312e+01,3.037500000000000000e+01,5.743750000000000000e+01,3.643884277343750000e+01
4.162500000000000000e+01,4.478618240356445312e+01,6.356250000000000000e+01,3.968750000000000000e+01,1.812500000000000000e+01,3.709375000000000000e+01,6.646875000000000000e+01,2.762500000000000000e+01,8.512500000000000000e+01,5.950000000000000000e+01,4.123323059082031250e+01,1.160000000000000000e+02,5.315625000000000000e+01,3.846875000000000000e+01,5.483333206176757812e+01,3.531250000000000000e+01,6.550000000000000000e+01,5.061718750000000000e+01,4.187500000000000000e+00,4.684375000000000000e+01,2.425000000000000000e+01,7.078125000000000000e+00,5.036207580566406250e+01,2.950000000000000000e+01,5.668750000000000000e+01,3.687043762207031250e+01
4.187500000000000000e+01,4.500500869750976562e+01,6.525000000000000000e+01,3.825000000000000000e+01,1.931250000000000000e+01,3.721875000000000000e+01,6.487500000000000000e+01,2.706250000000000000e+01,8.625000000000000000e+01,6.006250000000000000e+01,4.087571716308593750e+01,1.158750000000000000e+02,5.496875000000000000e+01,3.884375000000000000e+01,5.337500000000000000e+01,3.375000000000000000e+01,6.575000000000000000e+01,4.987500000000000000e+01,4.007812500000000000e+00,4.625000000000000000e+01,2.450000000000000000e+01,7.296875000000000000e+00,4.957516860961914062e+01,2.962500000000000000e+01,5.693750000000000000e+01,3.650049972534179688e+01
4.418750000000000000e+01,4.566148376464843750e+01,6.512500000000000000e+01,3.793750000000000000e+01,2.000000000000000000e+01,3.887500000000000000e+01,6.393750000000000000e+01,2.771875000000000000e+01,8.675000000000000000e+01,5.875000000000000000e+01,4.397417068481445312e+01,1.165000000000000000e+02,5.568750000000000000e+01,4.012500000000000000e+01,5.400000000000000000e+01,3.375000000000000000e+01,6.550000000000000000e+01,4.962500000000000000e+01,3.804687500000000000e+00,4.790625000000000000e+01,2.431250000000000000e+01,7.460937500000000000e+00,4.861963653564453125e+01,2.818750000000000000e+01,5.650000000000000000e+01,3.637718582153320312e+01
4.450000000000000000e+01,4.500500869750976562e+01,7.018750000000000000e+01,3.725000000000000000e+01,1.956250000000000000e+01,3.906250000000000000e+01,6.446875000000000000e+01,2.678125000000000000e+01,8.475000000000000000e+01,5.725000000000000000e+01,4.409334182739257812e+01,1.165000000000000000e+02,5.443750000000000000e+01,4.046875000000000000e+01,5.375000000000000000e+01,3.356250000000000000e+01,6.637500000000000000e+01,4.925000000000000000e+01,3.664062500000000000e+00,4.700000000000000000e+01,2.487500000000000000e+01,7.750000000000000000e+00,5.019345092773437500e+01,2.725000000000000000e+01,5.293750000000000000e+01,3.637718582153320312e+01
4.493750000000000000e+01,4.314499664306640625e+01,7.450000000000000000e+01,3.750000000000000000e+01,1.918750000000000000e+01,3.875000000000000000e+01,6.534375000000000000e+01,2.615625000000000000e+01,8.450000000000000000e+01,5.456250000000000000e+01,4.403375625610351562e+01,1.152500000000000000e+02,5.500000000000000000e+01,3.925000000000000000e+01,5.204166793823242188e+01,3.356250000000000000e+01,6.343750000000000000e+01,5.000000000000000000e+01,3.609375000000000000e+00,4.690625000000000000e+01,2.456250000000000000e+01,7.765625000000000000e+00,4.816997528076171875e+01,2.700000000000000000e+01,4.850000000000000000e+01,3.588393783569335938e+01
4.387500000000000000e+01,4.070145034790039062e+01,7.168750000000000000e+01,3.600000000000000000e+01,1.884375000000000000e+01,3.753125000000000000e+01,6.328125000000000000e+01,2.568750000000000000e+01,8.125000000000000000e+01,5.412500000000000000e+01,4.200784301757812500e+01,1.120000000000000000e+02,5.243750000000000000e+01,3.900000000000000000e+01,5.066666793823242188e+01,3.225000000000000000e+01,6.250000000000000000e+01,4.756250000000000000e+01,3.578125000000000000e+00,4.615625000000000000e+01,2.362500000000000000e+01,7.250000000000000000e+00,4.721444320678710938e+01,2.550000000000000000e+01,4.925000000000000000e+01,3.495909500122070312e+01
4.568750000000000000e+01,4.055556488037109375e+01,6.868750000000000000e+01,3.868750000000000000e+01,1.915625000000000000e+01,3.750000000000000000e+01,6.350000000000000000e+01,2.571875000000000000e+01,8.131250000000000000e+01,5.418750000000000000e+01,4.504671096801757812e+01,1.105000000000000000e+02,5.265625000000000000e+01,3.906250000000000000e+01,5.158333206176757812e+01,3.243750000000000000e+01,6.600000000000000000e+01,4.675000000000000000e+01,3.531250000000000000e+00,4.643750000000000000e+01,2.375000000000000000e+01,7.281250000000000000e+00,4.597787475585937500e+01,2.562500000000000000e+01,4.843750000000000000e+01,3.292443847656250000e+01
4.593750000000000000e+01,4.015438842773437500e+01,7.212500000000000000e+01,3.700000000000000000e+01,1.890625000000000000e+01,3.665625000000000000e+01,6.862500000000000000e+01,2.525000000000000000e+01,8.581250000000000000e+01,5.493750000000000000e+01,4.308038711547851562e+01,1.088125000000000000e+02,5.621875000000000000e+01,3.750000000000000000e+01,5.150000000000000000e+01,3.212500000000000000e+01,6.331250000000000000e+01,4.712500000000000000e+01,3.500000000000000000e+00,4.518750000000000000e+01,2.362500000000000000e+01,7.078125000000000000e+00,4.502234649658203125e+01,2.675000000000000000e+01,4.700000000000000000e+01,3.360265731811523438e+01
4.406250000000000000e+01,3.825790405273437500e+01,7.300000000000000000e+01,3.681250000000000000e+01,1.812500000000000000e+01,3.600000000000000000e+01,6.831250000000000000e+01,2.490625000000000000e+01,8.943750000000000000e+01,5.350000000000000000e+01,4.361665725708007812e+01,1.098750000000000000e+02,5.693750000000000000e+01,3.628125000000000000e+01,5.108333206176757812e+01,3.150000000000000000e+01,6.106250000000000000e+01,4.734375000000000000e+01,3.375000000000000000e+00,4.437500000000000000e+01,2.350000000000000000e+01,6.578125000000000000e+00,4.271783065795898438e+01,2.606250000000000000e+01,4.431250000000000000e+01,3.261615753173828125e+01
4.346875000000000000e+01,3.690848159790039062e+01,7.287500000000000000e+01,3.762500000000000000e+01,1.800000000000000000e+01,3.553125000000000000e+01,6.538281250000000000e+01,2.434375000000000000e+01,8.925000000000000000e+01,5.375000000000000000e+01,4.445085525512695312e+01,1.046250000000000000e+02,5.581250000000000000e+01,3.600000000000000000e+01,5.116666793823242188e+01,3.125000000000000000e+01,6.018750000000000000e+01,4.512500000000000000e+01,3.367187500000000000e+00,4.290625000000000000e+01,2.318750000000000000e+01,6.375000000000000000e+00,4.299887084960937500e+01,2.618750000000000000e+01,4.456250000000000000e+01,3.156800079345703125e+01
4.265625000000000000e+01,3.968026733398437500e+01,7.025000000000000000e+01,3.700000000000000000e+01,1.778125000000000000e+01,3.728125000000000000e+01,6.617968750000000000e+01,2.440625000000000000e+01,8.875000000000000000e+01,5.743750000000000000e+01,4.671510696411132812e+01,1.055625000000000000e+02,5.659375000000000000e+01,3.662500000000000000e+01,5.179166793823242188e+01,3.175000000000000000e+01,6.243750000000000000e+01,4.587500000000000000e+01,3.484375000000000000e+00,4.475000000000000000e+01,2.312500000000000000e+01,6.398437500000000000e+00,4.496613693237304688e+01,2.656250000000000000e+01,4.793750000000000000e+01,3.230787658691406250e+01
4.359375000000000000e+01,3.997203445434570312e+01,6.700000000000000000e+01,3.662500000000000000e+01,1.753125000000000000e+01,3.728125000000000000e+01,6.634375000000000000e+01,2.459375000000000000e+01,9.325000000000000000e+01,5.781250000000000000e+01,4.671510696411132812e+01,1.020000000000000000e+02,5.643750000000000000e+01,3.612500000000000000e+01,5.325000000000000000e+01,3.187500000000000000e+01,6.150000000000000000e+01,4.481250000000000000e+01,3.554687500000000000e+00,4.400000000000000000e+01,2.250000000000000000e+01,6.390625000000000000e+00,4.777651977539062500e+01,2.587500000000000000e+01,4.987500000000000000e+01,3.354100036621093750e+01
4.306250000000000000e+01,3.997203445434570312e+01,6.531250000000000000e+01,3.631250000000000000e+01,1.743750000000000000e+01,3.768750000000000000e+01,6.556250000000000000e+01,2.550000000000000000e+01,9.525000000000000000e+01,5.556250000000000000e+01,4.588090896606445312e+01,1.005000000000000000e+02,5.768750000000000000e+01,3.650000000000000000e+01,5.366666793823242188e+01,3.112500000000000000e+01,6.006250000000000000e+01,4.590625000000000000e+01,3.546875000000000000e+00,4.400000000000000000e+01,2.256250000000000000e+01,6.843750000000000000e+00,4.867584609985351562e+01,2.512500000000000000e+01,5.275000000000000000e+01,3.415756225585937500e+01
4.387500000000000000e+01,4.019085693359375000e+01,6.687500000000000000e+01,3.593750000000000000e+01,1.725000000000000000e+01,3.728125000000000000e+01,6.725000000000000000e+01,2.481250000000000000e+01,9.700000000000000000e+01,5.550000000000000000e+01,4.397417068481445312e+01,1.072500000000000000e+02,5.850000000000000000e+01,3.712500000000000000e+01,5.466666793823242188e+01,3.100000000000000000e+01,6.006250000000000000e+01,4.737500000000000000e+01,3.757812500000000000e+00,4.390625000000000000e+01,2.256250000000000000e+01,6.554687500000000000e+00,4.979999923706054688e+01,2.456250000000000000e+01,5.212500000000000000e+01,3.440418624877929688e+01
4.465625000000000000e+01,3.895085144042968750e+01,6.687500000000000000e+01,3.593750000000000000e+01,1.821875000000000000e+01,3.721875000000000000e+01,6.859375000000000000e+01,2.475000000000000000e+01,1.027500000000000000e+02,5.437500000000000000e+01,4.361665725708007812e+01,1.099375000000000000e+02,5.900000000000000000e+01,3.646875000000000000e+01,5.529166793823242188e+01,3.250000000000000000e+01,5.743750000000000000e+01,4.800000000000000000e+01,3.687500000000000000e+00,4.418750000000000000e+01,2.231250000000000000e+01,6.789062500000000000e+00,5.053069686889648438e+01,2.450000000000000000e+01,5.262500000000000000e+01,3.600725173950195312e+01
